message_id,date,msg_type,from,from_id,text,reply_to
800890,2022-12-07 17:07:02,message,Very,user1174741085,"Paper wallets were once the gold standard for stashing your cryptocurrencies offline, but alternative noncustodial cold storage methods have overridden them.

#Paper",800886.0
800891,2022-12-07 17:07:05,message,,user5134789466,"Okay...
#Paper",800886.0
800892,2022-12-07 17:07:07,message,Melody Awuru,user5286740236,"A paper wallet is a non-custodial cold storage wallet — meaning you control the keys yourself, and the wallet is not connected to the internet. While paper wallets were once considered one of the best ways to secure large holdings of cryptocurrency, other methods of cold storage are now the gold standard.
#Paper",
800893,2022-12-07 17:07:12,message,Pinnacle Concepts 💰💡,user5270321804,"Following closely 
#Paper",800886.0
800894,2022-12-07 17:07:13,message,,user5299598534,"Following.

#Paper",800886.0
800896,2022-12-07 17:07:25,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Yeah #Paper,800886.0
800897,2022-12-07 17:07:26,message,CryptoCloud Principal Copytrader,user134273878,,
800898,2022-12-07 17:07:29,message,Pinnacle Concepts 💰💡,user5270321804,"A paper wallet is a non-custodial cold storage wallet — meaning you control the keys yourself, and the wallet is not connected to the internet. While paper wallets were once considered one of the best ways to secure large holdings of cryptocurrency, other methods of cold storage are now the gold standard.
#Paper",
800899,2022-12-07 17:07:32,message,,user5134789466,"Understood 
#Paper",800890.0
800900,2022-12-07 17:07:33,message,Very,user1174741085,"Still, some crypto enthusiasts wouldn’t store their digital assets any other way!

#Paper",800890.0
800901,2022-12-07 17:07:55,message,CryptoCloud Principal Copytrader,user134273878,😱,800900.0
800902,2022-12-07 17:07:56,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Gone are those days #Paper,800890.0
800903,2022-12-07 17:08:01,message,Very,user1174741085,"What Is a Paper Wallet?

A paper wallet is a physical printout, containing your private and public keys, which you use to carry out crypto transactions.

#Paper",
800904,2022-12-07 17:08:02,message,Pinnacle Concepts 💰💡,user5270321804,"Why is that tho. 
#Paper",800900.0
800905,2022-12-07 17:08:04,message,,user5134789466,"Since that's a method they are used to 
#Paper",800900.0
800907,2022-12-07 17:08:13,message,Very,user1174741085,Strange !,800901.0
800908,2022-12-07 17:08:13,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Diamond hands😁😁 #Paper,800900.0
800909,2022-12-07 17:08:17,message,CryptoCloud Principal Copytrader,user134273878,,800906.0
800910,2022-12-07 17:08:18,message,Pinnacle Concepts 💰💡,user5270321804,"Noted 
#Paper",800903.0
800911,2022-12-07 17:08:20,message,,user5134789466,"Noted 
#Paper",800903.0
800912,2022-12-07 17:08:40,message,,user5299598534,"Following.

#Paper",800903.0
800913,2022-12-07 17:08:41,message,Very,user1174741085,"On the printed paper are two alphanumeric strings of characters, and two Quick Response (QR) codes that are randomly generated using a key generator.

#Paper",800903.0
800914,2022-12-07 17:08:55,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,I don’t like that😩😩 #Paper,800903.0
800915,2022-12-07 17:08:57,message,,user5134789466,"Noted 
#Paper",800913.0
800916,2022-12-07 17:08:58,message,Very,user1174741085,"Usually, a crypto transaction involves encryption and decryption using cryptographic keys.

#Paper",800913.0
800917,2022-12-07 17:09:04,message,Pinnacle Concepts 💰💡,user5270321804,"Interesting
#Paper",800913.0
800918,2022-12-07 17:09:06,message,,user5134789466,Why?,800914.0
800919,2022-12-07 17:09:11,message,Pinnacle Concepts 💰💡,user5270321804,"Yeah sure 
#Paper",800916.0
800920,2022-12-07 17:09:15,message,Very,user1174741085,"To access these keys, you need a crypto wallet that helps you transact and monitor your assets.

#Paper",800916.0
800923,2022-12-07 17:09:25,message,Pinnacle Concepts 💰💡,user5270321804,"Why chief 
#Paper",800914.0
800924,2022-12-07 17:09:25,message,CryptoCloud Principal Copytrader,user134273878,,800922.0
800925,2022-12-07 17:09:28,message,,user5134789466,"True, the trans id 
#Paper",800916.0
800926,2022-12-07 17:09:30,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Many disadvantage #Paper,800918.0
800927,2022-12-07 17:09:47,message,Melody Awuru,user5286740236,"Following
#Paper",800920.0
800928,2022-12-07 17:09:47,message,,user5134789466,"Following 
#Paper",800920.0
800929,2022-12-07 17:09:47,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Following,800920.0
800930,2022-12-07 17:09:48,message,Pinnacle Concepts 💰💡,user5270321804,"Following 
#Paper",800920.0
800931,2022-12-07 17:09:52,message,,user5299598534,"One of the unique of Paper wallets, then.

#Paper",800913.0
800932,2022-12-07 17:09:57,message,Very,user1174741085,"In the case of a paper wallet, you have full custody of these keys without having to access the internet

#Paper",800920.0
800933,2022-12-07 17:10:05,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Yeah #Paper,800927.0
800934,2022-12-07 17:10:11,message,Pinnacle Concepts 💰💡,user5270321804,"I guess the cons are much I'll say 
#Paper",800926.0
800935,2022-12-07 17:10:11,message,Melody Awuru,user5286740236,"Following sir
#Paper",800932.0
800936,2022-12-07 17:10:12,message,,user5299598534,"Definitely.

#Paper",800916.0
800937,2022-12-07 17:10:12,message,,user5134789466,"Yeah, saving it offline.
#Paper",800932.0
800938,2022-12-07 17:10:14,message,Very,user1174741085,"There are two ways to create a paper wallet. You can go completely offline where you use analog random number selection (by using a dice roll to pick numbers).

#Paper",800932.0
800939,2022-12-07 17:10:19,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Yeah #Paper,800932.0
800940,2022-12-07 17:10:27,message,,user5299598534,"Following.

#Paper",800920.0
800941,2022-12-07 17:10:34,message,Melody Awuru,user5286740236,"True dat
#Paper",800932.0
800942,2022-12-07 17:10:37,message,,user5134789466,"Wow! This will be fun, but stressful.
#Paper",800938.0
800943,2022-12-07 17:10:38,message,Pinnacle Concepts 💰💡,user5270321804,"Like a cold wallet I guess or do I say hardware wallet 
#Paper",800932.0
800944,2022-12-07 17:10:38,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Ok... let’s keep following #Paper,800934.0
800945,2022-12-07 17:10:39,message,Very,user1174741085,"Such a process is tedious and time-consuming, however. The easier alternative is using a private key generator, preferably one that’s not web-based.

#Paper",800938.0
800946,2022-12-07 17:10:52,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Omo #Paper,800938.0
800947,2022-12-07 17:10:52,message,Very,user1174741085,"The popularity of paper wallets was at its peak in late 2010, when major exchanges were allowing users to print paper directly from their accounts.

#Paper",800945.0
800948,2022-12-07 17:10:57,message,,user5134789466,"More like hardware wallet, I think.
#Paper",800943.0
800949,2022-12-07 17:10:58,message,Melody Awuru,user5286740236,"Following
#Paper",800938.0
800950,2022-12-07 17:11:02,message,Pinnacle Concepts 💰💡,user5270321804,Okay #Paper,800938.0
800951,2022-12-07 17:11:05,message,,user5299598534,"Following.

#Paper",800938.0
800952,2022-12-07 17:11:10,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Very tedious to be honest #Paper,800945.0
800953,2022-12-07 17:11:13,message,,user5134789466,"I thought as much 
#Paper",800945.0
800954,2022-12-07 17:11:15,message,Pinnacle Concepts 💰💡,user5270321804,"Yeah chief 
#Paper",800948.0
800955,2022-12-07 17:11:18,message,Very,user1174741085,"However, their popularity began to decrease in 2016 when easier, more convenient ways to store crypto hit the market.

#Paper",800947.0
800956,2022-12-07 17:11:18,message,,user5064178814,"Noted

#paper",800903.0
800957,2022-12-07 17:11:21,message,,user5299598534,"Wow.

#Paper",800945.0
800958,2022-12-07 17:11:22,message,Gabriel Akpiri 🐾,user1717274145,"Simply put, a ""Paper wallet"" is a piece of paper with your keys printed out on it.

When you choose to print your keys, they are generally removed from your digital wallet and the network. So, no one can hack your paper wallet or retrieve your keys unless they physically take the paper on which you have them stored.

While in technical terms, a paper wallet is a ""non-custodial cold storage wallet"" — meaning you control the keys yourself (noncustodial), and the wallet is not connected to the internet (a cold wallet).

#Paper",
800959,2022-12-07 17:11:27,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Ok #Paper,800945.0
800960,2022-12-07 17:11:36,message,CryptoCloud Principal Copytrader,user134273878,,800958.0
800961,2022-12-07 17:11:37,message,Pinnacle Concepts 💰💡,user5270321804,"Amazing I'll say
#Paper",800945.0
800962,2022-12-07 17:11:42,message,Very,user1174741085,"Are we following ?

#Paper",
800963,2022-12-07 17:11:43,message,,user5134789466,"I guess that was before exchanges came into the game

#Paper",800947.0
800964,2022-12-07 17:11:53,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Time .... #Paper,800955.0
800965,2022-12-07 17:11:55,message,,user5134789466,"Following 
#Paper",800955.0
800966,2022-12-07 17:11:59,message,,user5134789466,Yes boss,800962.0
800967,2022-12-07 17:12:01,message,Very,user1174741085,"Example of a paper wallet

#Paper",
800968,2022-12-07 17:12:05,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Sure sir #Paper,800962.0
800969,2022-12-07 17:12:13,message,Melody Awuru,user5286740236,"Paper is fragile. It is susceptible to damage from water, fire, moisture, and other environmental factors. Some people laminate their paper wallets, but if you choose to go this route, be sure to do it at home. You wouldn’t want to take your paper wallet somewhere to get laminated and inadvertently expose your private keys.
#Paper",
800970,2022-12-07 17:12:15,message,Very,user1174741085,"Exactly.

#Paper",800963.0
800971,2022-12-07 17:12:15,message,Pinnacle Concepts 💰💡,user5270321804,"Definitely
#Paper",800963.0
800972,2022-12-07 17:12:21,message,Gabriel Akpiri 🐾,user1717274145,"Yes sir

#Paper",800962.0
800973,2022-12-07 17:12:21,message,,user5134789466,"Oh...noted 
#Paper",800967.0
800974,2022-12-07 17:12:30,message,Pinnacle Concepts 💰💡,user5270321804,"Closely chief 
#Paper",800962.0
800975,2022-12-07 17:12:31,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Omo..:: what if you child mistakenly tires it😁😂😂 #Paper,800967.0
800976,2022-12-07 17:12:34,message,,user5299598534,"Following.

#Paper",800955.0
800977,2022-12-07 17:12:38,message,Melody Awuru,user5286740236,"Following sir
#Paper",800955.0
800978,2022-12-07 17:12:45,message,,user5134789466,Na to hang the child 😂,800975.0
800979,2022-12-07 17:12:45,message,Very,user1174741085,"Besides the risk of loss, theft, fire, and water damage, there are other reasons paper wallets have gone out of style.

#Paper",800967.0
800980,2022-12-07 17:12:45,message,CryptoCloud Principal Copytrader,user134273878,,800975.0
800981,2022-12-07 17:12:49,message,Pinnacle Concepts 💰💡,user5270321804,"Ohhh 
#Paper",800967.0
800982,2022-12-07 17:12:51,message,CryptoCloud Principal Copytrader,user134273878,,800978.0
800983,2022-12-07 17:13:03,message,Very,user1174741085,"For one thing, you must use a trusted wallet generator, but because many are open-source software, malicious hackers have created modified versions available online that can steal your keys.

#Paper",800979.0
800984,2022-12-07 17:13:07,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Continue we are following #Paper,800979.0
